,premise,hypothesis,lang_abv,label
992,آہ جی ہاں ای بی ایم آہ مجھے لگتا ہے آہ بہت سے لوگ انسانی عوامل لوگوں کا استعمال کرتے ہیں لیکن ای بی ایم وہ ہے جو میں ابھی دیکھ رہا ہوں,بہت سے لوگ انسانی عوامل کے بارے میں سوچتے ہیں لیکن میں اب IBM پر نظر رکھتا ہوں.,ur,0
993,اور وہ اس طرح کی بات چیت کرتا ہے - یہ اتنا ناخوشگوار ہے جیسا کہ یہ نظر آتا ہے.,گڑیا ناخوشگوار نظر آتا ہے.,ur,0
994,انہوں نے کہا کہ ویب سائٹ ڈیجیٹل تقسیم کو پل کرنے میں مدد ملے گی جو فقیروں کو انٹرنیٹ کو ایک وسائل کے طور پر استعمال کرنے سے روکتا ہے.,انہوں نے ہمیں بتایا تھا کہ ویب سائٹ کمزور لوگوں کے لئے آن لائن حاصل کرنے کے لئے مشکل بنانے کے لئے ڈیزائن کیا گیا ہے.,ur,2
995,ایک قدیم یونانی ٹریڈنگ پوسٹ، شہر ایک ریٹائرمنٹ کے ماحول کو ایک چمکدار، چمکدار شہر کی زندگی کے ساتھ مل کر چلتا ہے.,تاریخی طور پر، شہر ایک بار ایک ٹریڈنگ پوسٹ تھا جو قدیم یونانیوں کی طرف سے استعمال کیا گیا تھا.,ur,0
996,3 دن کے استعمال کے بعد، میرا منہ اپنے مشہور خود کو واپس آ گیا ہے.,انہوں نے صرف ایک منشیات کے عمل کا سامنا کیا تھا.,ur,1
997,’’آپ کو ٹھیک کرنے کی ضرورت ہے۔‘‘,’’میں اس کو ٹھیک کرنے کی کوشش کروں گا۔‘‘,ur,2
998,انٹرویو بہت تیزی سے بڑھ گیا، تاہم، پوچھنے سے کیا ٹیکنالوجی ناکام ہو گیا ہے ایک مطالعہ کے منظر کے اثرات، جیسے:,انہوں نے ان کی تحقیقات کو منتقل کر دیا کیونکہ انہوں نے سوچا کہ یہ کچھ اور ہو سکتا ہے.,ur,1
999,آپ ایک روشن موسم سرما کی صبح بیدار ہوتے ہیں اور آپ میٹرو تک نصف راستے پر ہیں جب آپ کام کرنے کے بجائے چلنے کا فیصلہ کرتے ہیں.,آپ کو کام کرنے کے لئے ایک چلنے کے بجائے میٹرو پر سوار کرنے کا فیصلہ.,ur,2
1000,↑ انگریزی ویکیپیڈیا۔,پائل ایڈگرٹن نہ کریں.,ur,2
1001,ڈاکٹر نے کافی آسانی سے اس نظریہ کو قبول کیا کہ خانم وینڈمیئر نے تصادفی طور پر کلورال کی ایک اضافی خوراک لے لی تھی.,خانہ وینڈمیئر نے مناسب کلورال کا کام کیا.,ur,2
1002,زراعت کی نمائشیں,زراعت کی کارکردگی,ur,0
1003,جی ہاں زیادہ تر منی عام طور پر ونڈوز میں رہتے ہیں وہ ہیں وہ ہیں,میرے لوگ ونڈوز میں ہیں مگر میں ان کو صاف کرنے کے لئے باہر نکالتا ہوں,ur,1
1004,پہلی مثال میں، IRS اس وقت تک کوئی ریکارڈ نہیں رکھتا جب تک کہ شخص ایک ایجنٹ اور ناخوشگوار کال کرنے والوں کو منتقل نہیں کرسکتا.,آئی آر ایس کو اس وقت کے ریکارڈ حاصل کرنے کی ضرورت ہے.,ur,1
1005,میرے Crossfire دنوں میں، مجھے سام Donaldson کی طرف سے بھی حامی کیا گیا تھا.,Crossfire کے دوران، یہاں تک کہ سام ڈونلڈسون نے مجھے حامی بنایا.,ur,0
1006,تھوڑا سا عمل کے ساتھ، تقریبا کوئی بھی ایک دلچسپ پتھر کی تشکیل پر فلیپ کر سکتے ہیں اور جائزہ لینے میں متعدد رنگوں کی مچھلی کے پاس نظر آتے ہیں.,اگر آپ تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا تھوڑا۔,ur,1
1007,میں نے محسوس کیا کہ ایک طویل شاخ صحیح سمت میں درخت سے باہر چل رہا تھا.,میں نے نہیں دیکھا کہ طویل شاخ صحیح سمت میں اشارہ کرتا ہے.,ur,2
1008,ٹیکس کے اعداد و شمار سے پتہ چلتا ہے کہ وٹرز نے 2000 میں تقریباً 65،000 ڈالر خرچ کئے۔,ٹیکس کے اعداد و شمار سے پتہ چلتا ہے کہ وٹرز نے 2000 میں تقریبا $ 65K حاصل کیا تھا.,ur,0
1009,یہ چھ مثال مطالعہ کے طریقوں کی شرائط کی وضاحت کرتا ہے، جس میں ہر ایک کے مقاصد اور ٹکڑے شامل ہیں، اور چھ کے درمیان مماثلت اور اختلافات کی وضاحت کرتا ہے.,معاملہ مطالعہ کے طریقوں کے لئے صرف دو درخواستیں موجود ہیں.,ur,2
1010,ٹھیک ہے اور مجھے لگتا ہے کہ ہم صرف اٹھتے ہیں مجھے لگتا ہے کہ ہمیں کچھ اور نہیں کرنا چاہئے,ہمیں کچھ اور نہیں کرنا چاہئے لیکن فون کو بند کر دیں، مجھے لگتا ہے.,ur,0
1011,جمعہ کا سوال (نہیں),جمعرات کو سماعت کے لئے ایک سوال تھا.,ur,1
1012,یہ نمائش، جو ہر رات 9 بجے شروع ہوتی ہے، اسٹامبول کی تاریخ کو ملدرامیٹک طریقے سے بیان کرتا ہے جبکہ رنگین سیلابوں نے نیلے مسجد کی شاندار آرکیٹیکل کو روشن کیا ہے.,اسٹیڈیم کی تاریخ اس نمائش کا موضوع ہے.,ur,0
1013,"اور اب وہ یہاں اس کو ایک کما میں ڈال رہے ہیں. """,کما ان لوگوں کی طرف سے پیدا کیا گیا تھا جو اس کے ارد گرد تھے.,ur,0
1014,اس کے علاوہ، اسکرین تجزیہ کے نتائج کی وضاحت کی جاتی ہے، دونوں مختلف مارجن کے اخراجات کے لحاظ سے، جو ایندھن کنٹرول کی حکمت عملی کے ساتھ منسلک ہیں اور ہر سکرین کے اقتصادی پیمانے پر اثرات.,اس میں کوئی وضاحت نہیں ہے کہ کس اثرات یا قیمت کو برآمدات کنٹرول کی حکمت عملی کے ذریعے درست کیا جائے گا.,ur,2
1015,زیادہ تر مصنوعات مقامی طور پر بڑھائے جاتے ہیں، کچھ رستوران کے اپنے ارگانک باغ سے.,زیادہ تر مصنوعات مقامی ہیں.,ur,0
1016,IRS ترمیم اور اصلاحات قانون، اس کے بجٹ کے مطالبات، اور مختلف ٹیکس کے انتظام,کوئی ٹیکس نہیں ہے,ur,2
1017,"لیکن آپ اپنے آپ کو بھی دیکھ سکتے ہیں اگر آپ مجھ پر یقین نہیں کرتے. نوٹ، ٹپنس کے مشہور اسکول لڑکے لکھتے ہیں، مندرجہ ذیل طریقے سے چلتا ہے: ""ڈیر جولیا، ""یہ ہمیشہ چیزوں کو سیاہ اور سفید میں رکھنے کے لئے بہتر ہے.",اگر آپ مجھ پر یقین نہیں کرتے تو شاید یہ دیکھ کر آپ کو یقین کرے گا.,ur,0
1018,اس نے نہر کے بہاؤ کو دیکھا۔,یہ نہر چمکتا ہے,ur,1
1019,یہ مریلینڈ کے جنگلوں میں منعقد کیا جائے گا، اور ٹیلیکاسٹ مریلینڈ کے جنگلوں میں منعقد کیا جائے گا، اور ان کے مقابلے میں کھلاڑیوں کی آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ آہستہ.,اس فلم کو فلوریڈا میں منعقد کیا جائے گا۔,ur,2
1020,پوسٹل سروس کے دیگر کام کرنے والے اجزاء یہاں قابل ذکر پیمانے پر معیشتوں کو ظاہر نہیں کرتے ہیں، اگرچہ یہ ثابت نہیں کیا گیا ہے.,پوسٹل سروس کا خیال ہے کہ اس میں کوئی اہم پیمانے پر معیشت نہیں ہے.,ur,0
1021,ذخیرہ جو گھریلو سرمایہ کاری کی سرمایہ کاری نہیں کرتا، صاف غیر ملکی سرمایہ کاری کو بڑھاتا ہے اور موجودہ اکاؤنٹ کی توازن کو بہتر بناتا ہے.,موجودہ اکاؤنٹ کی توازن کو تھوڑا سا بہتر بنایا جا سکتا ہے.,ur,0
1022,اگرچہ یہ انعام اب سالانہ جاری کیا جائے گا، بیلی کو کئی سالوں کے لئے منتخب کیا گیا تھا.,بائیلی کئی بار جیت سکتے ہیں، لیکن یہ ایک کمزور تجربہ تھا ہر بار اس کو انعام دیا گیا تھا.,ur,1
1023,معذرت، غلط کلیسیا,وہ یا وہ غلط کلیسیا میں داخل ہو گیا.,ur,1
1024,↑ انگریزی ویکیپیڈیا کے مشارکین۔,ایڈرن کا پہلا درس,ur,2
1025,گھوڑوں کے قریب کھلی ہوا مارکیٹ کو ضائع نہ کریں.,کھلی ہوا مارکیٹ دیکھنے کے لئے ایک اچھا جگہ نہیں ہے.,ur,2
1026,میدان کے مغربی کنارے پر پرانے بادشاہ کا گھر ہے (پہلے 1762 میں تعمیر کیا گیا تھا)، جو برطانوی گورنر کی سرکاری رہائش گاہ تھی؛ یہ یہاں تھا کہ 1838 میں آزادی کا اعلان کیا گیا تھا.,پرانے بادشاہ کے گھر میں ایک واقعہ تھا جہاں بادشاہ کے اندر قتل کیا گیا تھا.,ur,1
1027,کین پلانٹس، زیادہ سے زیادہ امریکی ٹائکونوں کے ہاتھوں میں، امریکہ میں ایک تیار مارکیٹ پایا.,امریکی مارکیٹ کین کی پودوں کے لئے تیار تھا، اقتصادیات کے مطابق.,ur,1
1028,اس کی وفات کے بعد سے یہ بوب مارلی میوزیم میں تبدیل کر دیا گیا ہے اور اس کی زندگی کی یادداشت کی حفاظت کے لئے مارلی خاندان کی طرف سے احتیاط سے منظم کیا گیا ہے.,اس میوزیم میں مارلی خاندان کے دیگر ارکان کی مصنوعات شامل ہیں.,ur,1
1029,میں نے صرف جہاں میں تھا وہاں روک دیا.,میں ٹھیک ٹھیک ٹھیک ٹھیک ٹھیک ٹھیک ٹھیک ٹھیک ٹھیک,ur,1
1030,اور لہذا میں نے واقعی رپورٹ کیا ہے کہ لیکن وہاں ہیں میں نے دوست ہیں جو پروگرام دیکھتے ہیں جیسے وہ ایک مخصوص پروگرام دیکھنا چاہتے ہیں اور وہ یا تو گھر دیکھتے ہیں یا یقینی طور پر اس کو ریکارڈ کرتے ہیں وہ کچھ پروگرام ہیں جو وہ نہیں چھوڑیں گے,کیا آپ کے پاس کوئی پروگرام ہے جو آپ اپنے دوستوں کے ساتھ دیکھتے ہیں؟,ur,1
1031,کس طرح، جب چائے تیار کیا گیا تھا، اور ہر کوئی کھڑا تھا، اس نے میرے سر تک پہنچا، اس پر اپنے ہاتھوں کو ڈال دیا، اور نرم طور پر مجھے اس کے سینے پر لٹکا دیا، جو بو لیتا ہے، گندم اور گندم اور گندم گندم.میں اب اس کے گندم کی سانس سن سکتا تھا، جیسا کہ نبی کا آخری گندم کلام مومنوں کی طرف سے تکرار کیا گیا تھا.اس کے بعد اس نے دعا کی جو کوئی بھی ترجمہ کرنے کے لئے وقت نہیں تھا-اس کے بیٹے نے اس پرانے آدمی کو ایک گروپ کو بتانے کے لئے روک دیا، اس کے برکت کی تلاش کر رہے تھے، اور ایک اندھا چوری کرنے والا.,جب چائے ختم ہو گیا تو اس نے اپنے ہاتھوں کو مجھ پر رکھا۔,ur,0
1032,میں نے دیکھا کہ اس کے ٹکڑے اس کے اندر اور اس کے باہر کی طرف منتقل ہوتے ہیں.,چمڑے زمین پر گر پڑے,ur,1
1033,ایک 1994 روپر پال نے اس بات کا یقین کیا کہ NewsHour ملک میں سب سے زیادہ قابل اعتماد نیوز کاسٹ کے طور پر عوامی طور پر سمجھا جاتا ہے.,ایک 1984 Poll ختم NewsHour عام لوگوں کی طرف سے کم قابل اعتماد نیوز کاٹ کے طور پر دیکھا جاتا ہے.,ur,2
1034,1931 کے سنسور نے مالائی قومی شعور کے لئے ایک خبردار اشارہ کے طور پر کام کیا.,1940 سے پہلے مالزی میں کوئی سرٹیفکیٹ نہیں تھی.,ur,2
1035,تورن نے کسی بھی کیڈان کو کبھی دیکھا تھا کے مقابلے میں ایک مختلف شمشیر رکھا.,Ca'daan لوگوں کو دیکھنے کے لئے استعمال کیا گیا تھا جیسا کہ Thorn نے اسے پکڑا تھا.,ur,2
1036,ورزش آپ کے لئے ایسا کرنے کی ضرورت نہیں ہے,ورزش آپ کو اس طرح تکلیف دینے کی ضرورت نہیں ہے.,ur,1
1037,وہاں سے، اس راستے کو لے جاؤ جو ساحل کی طرف رجوع کرتا ہے اور Es Pujols، Formentera کے سب سے اوپر ریزورٹ گاؤں.,فورمنٹرا کے سب سے اوپر ریزورٹ گاؤں میں شنا، بار اور رستورانیں ہیں.,ur,1
1038,اخبار کی پوزیشن کا کہنا ہے کہ چھوٹے کمپیوٹر آلات کی پھیلاؤ اور ویب پر مبنی ایپلی کیشنز کی ترقی مائیکروسافٹ کی حکمرانی کو تباہ کر رہی ہے.,مائیکروسافٹ ویب پر مبنی ایپلی کیشنز کی آمد کی وجہ سے اپنی حکمرانی کھو رہا ہے.,ur,0
